time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-02-24 09:15:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:16:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:17:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:18:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:19:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:20:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:21:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:22:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:23:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:24:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:25:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:26:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:27:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:28:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:29:00,NIFTY,2026-02-24,24450,CE,1216.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-02-24 09:30:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,130,0.0,0.0
2026-02-24 09:31:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:32:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:33:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:34:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:35:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:36:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:37:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
2026-02-24 09:38:00,NIFTY,2026-02-24,24450,CE,1071.1,0.0,0.0,0.0,0.0,0.0,7475,0,0.0,0.0
