time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-03-04 09:15:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:16:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:17:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:18:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:19:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:20:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:21:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:22:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:23:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:24:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:25:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:26:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:27:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:28:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:29:00,NIFTY,2026-03-10,23450,CE,1467.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-03-04 09:30:00,NIFTY,2026-03-10,23450,CE,1022.45,0.0,0.0,0.0,0.0,0.0,65,195,0.0,0.0
2026-03-04 09:31:00,NIFTY,2026-03-10,23450,CE,1022.45,0.0,0.0,0.0,0.0,0.0,65,0,0.0,0.0
2026-03-04 09:32:00,NIFTY,2026-03-10,23450,CE,1022.45,0.0,0.0,0.0,0.0,0.0,65,0,0.0,0.0
2026-03-04 09:33:00,NIFTY,2026-03-10,23450,CE,1022.45,0.0,0.0,0.0,0.0,0.0,65,0,0.0,0.0
2026-03-04 09:34:00,NIFTY,2026-03-10,23450,CE,1022.45,0.0,0.0,0.0,0.0,0.0,65,0,0.0,0.0
2026-03-04 09:35:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,130,0.0,0.0
2026-03-04 09:36:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:37:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:38:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:39:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:40:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:41:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:42:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:43:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:44:00,NIFTY,2026-03-10,23450,CE,1004.25,0.0,0.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-03-04 09:45:00,NIFTY,2026-03-10,23450,CE,1068.6,0.0,0.0,0.0,0.0,0.0,195,3770,0.0,0.0
2026-03-04 09:46:00,NIFTY,2026-03-10,23450,CE,1068.6,0.0,0.0,0.0,0.0,0.0,195,0,0.0,0.0
2026-03-04 09:47:00,NIFTY,2026-03-10,23450,CE,1048.6,0.0,0.0,0.0,0.0,0.0,520,65,0.0,0.0
2026-03-04 09:48:00,NIFTY,2026-03-10,23450,CE,1048.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:49:00,NIFTY,2026-03-10,23450,CE,1048.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:50:00,NIFTY,2026-03-10,23450,CE,1030.0,0.0,0.0,0.0,0.0,0.0,520,65,0.0,0.0
2026-03-04 09:51:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,65,0.0,0.0
2026-03-04 09:52:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:53:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:54:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:55:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:56:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:57:00,NIFTY,2026-03-10,23450,CE,1022.6,0.0,0.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-03-04 09:58:00,NIFTY,2026-03-10,23450,CE,1001.7,0.0,0.0,0.0,0.0,0.0,585,65,0.0,0.0
2026-03-04 09:59:00,NIFTY,2026-03-10,23450,CE,1001.7,0.0,0.0,0.0,0.0,0.0,585,0,0.0,0.0
2026-03-04 10:00:00,NIFTY,2026-03-10,23450,CE,1001.7,0.0,0.0,0.0,0.0,0.0,585,0,0.0,0.0
2026-03-04 10:01:00,NIFTY,2026-03-10,23450,CE,993.0,0.0,0.0,0.0,0.0,0.0,585,65,0.0,0.0
