time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-01-27 09:15:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:16:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:17:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:18:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:19:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:20:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:21:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:22:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:23:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:24:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:25:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:26:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:27:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:28:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:29:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:30:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:31:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:32:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:33:00,NIFTY,2026-01-27,24250,CE,840.7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2026-01-27 09:34:00,NIFTY,2026-01-27,24250,CE,767.8,0.0,0.0,0.0,0.0,0.0,2665,260,0.0,0.0
2026-01-27 09:35:00,NIFTY,2026-01-27,24250,CE,767.8,0.0,0.0,0.0,0.0,0.0,2665,0,0.0,0.0
