time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-02-10 09:15:00,NIFTY,2026-02-10,24900,CE,1010.1,0.0,0.0,0.0,0.0,0.0,233610,715,0.0,0.0
2026-02-10 09:16:00,NIFTY,2026-02-10,24900,CE,1030.2,0.0,0.0,0.0,0.0,0.0,233220,1495,0.0,0.0
2026-02-10 09:17:00,NIFTY,2026-02-10,24900,CE,1020.0,0.0,0.0,0.0,0.0,0.0,233220,3055,0.0,0.0
2026-02-10 09:18:00,NIFTY,2026-02-10,24900,CE,1024.2,0.0,0.0,0.0,0.0,0.0,233220,2275,0.0,0.0
2026-02-10 09:19:00,NIFTY,2026-02-10,24900,CE,1025.2,0.0,0.0,0.0,0.0,0.0,231530,130,0.0,0.0
2026-02-10 09:20:00,NIFTY,2026-02-10,24900,CE,1018.05,0.0,0.0,0.0,0.0,0.0,231530,325,0.0,0.0
2026-02-10 09:21:00,NIFTY,2026-02-10,24900,CE,1011.35,0.0,0.0,0.0,0.0,0.0,231530,1560,0.0,0.0
2026-02-10 09:22:00,NIFTY,2026-02-10,24900,CE,1013.95,0.0,0.0,0.0,0.0,0.0,231270,29575,0.0,0.0
2026-02-10 09:23:00,NIFTY,2026-02-10,24900,CE,1013.95,0.0,0.0,0.0,0.0,0.0,231270,0,0.0,0.0
2026-02-10 09:24:00,NIFTY,2026-02-10,24900,CE,1013.95,0.0,0.0,0.0,0.0,0.0,231270,0,0.0,0.0
2026-02-10 09:25:00,NIFTY,2026-02-10,24900,CE,1014.85,0.0,0.0,0.0,0.0,0.0,202345,260,0.0,0.0
2026-02-10 09:26:00,NIFTY,2026-02-10,24900,CE,1017.05,0.0,0.0,0.0,0.0,0.0,202345,65,0.0,0.0
2026-02-10 09:27:00,NIFTY,2026-02-10,24900,CE,1015.0,0.0,0.0,0.0,0.0,0.0,202345,325,0.0,0.0
2026-02-10 09:28:00,NIFTY,2026-02-10,24900,CE,1016.45,0.0,0.0,0.0,0.0,0.0,201695,1105,0.0,0.0
2026-02-10 09:29:00,NIFTY,2026-02-10,24900,CE,1017.2,0.0,0.0,0.0,0.0,0.0,201695,5590,0.0,0.0
2026-02-10 09:30:00,NIFTY,2026-02-10,24900,CE,1016.7,0.0,0.0,0.0,0.0,0.0,201695,11310,0.0,0.0
2026-02-10 09:31:00,NIFTY,2026-02-10,24900,CE,1009.35,0.0,0.0,0.0,0.0,0.0,192595,16640,0.0,0.0
2026-02-10 09:32:00,NIFTY,2026-02-10,24900,CE,1018.1,0.0,0.0,0.0,0.0,0.0,192595,2600,0.0,0.0
2026-02-10 09:33:00,NIFTY,2026-02-10,24900,CE,1040.85,0.0,0.0,0.0,0.0,0.0,192595,195,0.0,0.0
2026-02-10 09:34:00,NIFTY,2026-02-10,24900,CE,1040.5,0.0,0.0,0.0,0.0,0.0,182715,130,0.0,0.0
2026-02-10 09:35:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,182715,65,0.0,0.0
2026-02-10 09:36:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,182715,910,0.0,0.0
2026-02-10 09:37:00,NIFTY,2026-02-10,24900,CE,1041.35,0.0,0.0,0.0,0.0,0.0,182260,1105,0.0,0.0
2026-02-10 09:38:00,NIFTY,2026-02-10,24900,CE,1041.35,0.0,0.0,0.0,0.0,0.0,182260,0,0.0,0.0
2026-02-10 09:39:00,NIFTY,2026-02-10,24900,CE,1043.6,0.0,0.0,0.0,0.0,0.0,182260,260,0.0,0.0
2026-02-10 09:40:00,NIFTY,2026-02-10,24900,CE,1043.6,0.0,0.0,0.0,0.0,0.0,182260,0,0.0,0.0
2026-02-10 09:41:00,NIFTY,2026-02-10,24900,CE,1047.3,0.0,0.0,0.0,0.0,0.0,181870,130,0.0,0.0
2026-02-10 09:42:00,NIFTY,2026-02-10,24900,CE,1049.75,0.0,0.0,0.0,0.0,0.0,181870,2015,0.0,0.0
2026-02-10 09:43:00,NIFTY,2026-02-10,24900,CE,1053.9,0.0,0.0,0.0,0.0,0.0,180765,130,0.0,0.0
2026-02-10 09:44:00,NIFTY,2026-02-10,24900,CE,1053.4,0.0,0.0,0.0,0.0,0.0,180765,65,0.0,0.0
2026-02-10 09:45:00,NIFTY,2026-02-10,24900,CE,1053.4,0.0,0.0,0.0,0.0,0.0,180765,0,0.0,0.0
2026-02-10 09:46:00,NIFTY,2026-02-10,24900,CE,1058.25,0.0,0.0,0.0,0.0,0.0,180635,130,0.0,0.0
2026-02-10 09:47:00,NIFTY,2026-02-10,24900,CE,1063.1,0.0,0.0,0.0,0.0,0.0,180635,130,0.0,0.0
2026-02-10 09:48:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,180635,455,0.0,0.0
2026-02-10 09:49:00,NIFTY,2026-02-10,24900,CE,1058.0,0.0,0.0,0.0,0.0,0.0,180635,1105,0.0,0.0
2026-02-10 09:50:00,NIFTY,2026-02-10,24900,CE,1049.05,0.0,0.0,0.0,0.0,0.0,180180,1040,0.0,0.0
2026-02-10 09:51:00,NIFTY,2026-02-10,24900,CE,1049.05,0.0,0.0,0.0,0.0,0.0,180180,0,0.0,0.0
2026-02-10 09:52:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,179855,1105,0.0,0.0
2026-02-10 09:53:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,179855,0,0.0,0.0
2026-02-10 09:54:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,179855,0,0.0,0.0
2026-02-10 09:55:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,179855,0,0.0,0.0
2026-02-10 09:56:00,NIFTY,2026-02-10,24900,CE,1048.4,0.0,0.0,0.0,0.0,0.0,179855,0,0.0,0.0
2026-02-10 09:57:00,NIFTY,2026-02-10,24900,CE,1046.85,0.0,0.0,0.0,0.0,0.0,179465,130,0.0,0.0
2026-02-10 09:58:00,NIFTY,2026-02-10,24900,CE,1046.85,0.0,0.0,0.0,0.0,0.0,179465,0,0.0,0.0
2026-02-10 09:59:00,NIFTY,2026-02-10,24900,CE,1047.1,0.0,0.0,0.0,0.0,0.0,179400,65,0.0,0.0
2026-02-10 10:00:00,NIFTY,2026-02-10,24900,CE,1047.1,0.0,0.0,0.0,0.0,0.0,179400,0,0.0,0.0
2026-02-10 10:01:00,NIFTY,2026-02-10,24900,CE,1043.5,0.0,0.0,0.0,0.0,0.0,179400,455,0.0,0.0
2026-02-10 10:02:00,NIFTY,2026-02-10,24900,CE,1043.5,0.0,0.0,0.0,0.0,0.0,179400,0,0.0,0.0
2026-02-10 10:03:00,NIFTY,2026-02-10,24900,CE,1043.5,0.0,0.0,0.0,0.0,0.0,179400,0,0.0,0.0
2026-02-10 10:04:00,NIFTY,2026-02-10,24900,CE,1043.5,0.0,0.0,0.0,0.0,0.0,179400,0,0.0,0.0
2026-02-10 10:05:00,NIFTY,2026-02-10,24900,CE,1043.5,0.0,0.0,0.0,0.0,0.0,179400,0,0.0,0.0
2026-02-10 10:06:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,130,0.0,0.0
2026-02-10 10:07:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:08:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:09:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:10:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:11:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:12:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:13:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:14:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:15:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:16:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:17:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:18:00,NIFTY,2026-02-10,24900,CE,1061.2,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:19:00,NIFTY,2026-02-10,24900,CE,1060.5,0.0,0.0,0.0,0.0,0.0,179140,1105,0.0,0.0
2026-02-10 10:20:00,NIFTY,2026-02-10,24900,CE,1060.5,0.0,0.0,0.0,0.0,0.0,179140,0,0.0,0.0
2026-02-10 10:21:00,NIFTY,2026-02-10,24900,CE,1060.5,0.0,0.0,0.0,0.0,0.0,179140,0,0.0,0.0
2026-02-10 10:22:00,NIFTY,2026-02-10,24900,CE,1060.5,0.0,0.0,0.0,0.0,0.0,179140,0,0.0,0.0
2026-02-10 10:23:00,NIFTY,2026-02-10,24900,CE,1059.8,0.0,0.0,0.0,0.0,0.0,179205,65,0.0,0.0
2026-02-10 10:24:00,NIFTY,2026-02-10,24900,CE,1059.8,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:25:00,NIFTY,2026-02-10,24900,CE,1059.8,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:26:00,NIFTY,2026-02-10,24900,CE,1059.8,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:27:00,NIFTY,2026-02-10,24900,CE,1057.6,0.0,0.0,0.0,0.0,0.0,179205,910,0.0,0.0
2026-02-10 10:28:00,NIFTY,2026-02-10,24900,CE,1057.6,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:29:00,NIFTY,2026-02-10,24900,CE,1059.75,0.0,0.0,0.0,0.0,0.0,179205,65,0.0,0.0
2026-02-10 10:30:00,NIFTY,2026-02-10,24900,CE,1059.75,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:31:00,NIFTY,2026-02-10,24900,CE,1059.75,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:32:00,NIFTY,2026-02-10,24900,CE,1059.75,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:33:00,NIFTY,2026-02-10,24900,CE,1065.55,0.0,0.0,0.0,0.0,0.0,179075,910,0.0,0.0
2026-02-10 10:34:00,NIFTY,2026-02-10,24900,CE,1065.55,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 10:35:00,NIFTY,2026-02-10,24900,CE,1065.55,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 10:36:00,NIFTY,2026-02-10,24900,CE,1065.55,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 10:37:00,NIFTY,2026-02-10,24900,CE,1068.15,0.0,0.0,0.0,0.0,0.0,178685,910,0.0,0.0
2026-02-10 10:38:00,NIFTY,2026-02-10,24900,CE,1067.1,0.0,0.0,0.0,0.0,0.0,178685,1560,0.0,0.0
2026-02-10 10:39:00,NIFTY,2026-02-10,24900,CE,1071.95,0.0,0.0,0.0,0.0,0.0,178685,130,0.0,0.0
2026-02-10 10:40:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,65,0.0,0.0
2026-02-10 10:41:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:42:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:43:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:44:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:45:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:46:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:47:00,NIFTY,2026-02-10,24900,CE,1060.45,0.0,0.0,0.0,0.0,0.0,179530,0,0.0,0.0
2026-02-10 10:48:00,NIFTY,2026-02-10,24900,CE,1064.1,0.0,0.0,0.0,0.0,0.0,179530,65,0.0,0.0
2026-02-10 10:49:00,NIFTY,2026-02-10,24900,CE,1055.4,0.0,0.0,0.0,0.0,0.0,179530,910,0.0,0.0
2026-02-10 10:50:00,NIFTY,2026-02-10,24900,CE,1058.9,0.0,0.0,0.0,0.0,0.0,179205,65,0.0,0.0
2026-02-10 10:51:00,NIFTY,2026-02-10,24900,CE,1058.9,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:52:00,NIFTY,2026-02-10,24900,CE,1055.75,0.0,0.0,0.0,0.0,0.0,179205,65,0.0,0.0
2026-02-10 10:53:00,NIFTY,2026-02-10,24900,CE,1055.75,0.0,0.0,0.0,0.0,0.0,179205,0,0.0,0.0
2026-02-10 10:54:00,NIFTY,2026-02-10,24900,CE,1054.0,0.0,0.0,0.0,0.0,0.0,179140,1300,0.0,0.0
2026-02-10 10:55:00,NIFTY,2026-02-10,24900,CE,1052.8,0.0,0.0,0.0,0.0,0.0,179075,975,0.0,0.0
2026-02-10 10:56:00,NIFTY,2026-02-10,24900,CE,1056.05,0.0,0.0,0.0,0.0,0.0,179075,1170,0.0,0.0
2026-02-10 10:57:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,65,0.0,0.0
2026-02-10 10:58:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 10:59:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 11:00:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 11:01:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 11:02:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 11:03:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 11:04:00,NIFTY,2026-02-10,24900,CE,1053.95,0.0,0.0,0.0,0.0,0.0,179075,0,0.0,0.0
2026-02-10 11:05:00,NIFTY,2026-02-10,24900,CE,1060.25,0.0,0.0,0.0,0.0,0.0,178360,65,0.0,0.0
2026-02-10 11:06:00,NIFTY,2026-02-10,24900,CE,1060.25,0.0,0.0,0.0,0.0,0.0,178360,0,0.0,0.0
2026-02-10 11:07:00,NIFTY,2026-02-10,24900,CE,1060.25,0.0,0.0,0.0,0.0,0.0,178360,0,0.0,0.0
2026-02-10 11:08:00,NIFTY,2026-02-10,24900,CE,1060.25,0.0,0.0,0.0,0.0,0.0,178360,0,0.0,0.0
2026-02-10 11:09:00,NIFTY,2026-02-10,24900,CE,1060.25,0.0,0.0,0.0,0.0,0.0,178360,0,0.0,0.0
2026-02-10 11:10:00,NIFTY,2026-02-10,24900,CE,1059.4,0.0,0.0,0.0,0.0,0.0,178295,65,0.0,0.0
2026-02-10 11:11:00,NIFTY,2026-02-10,24900,CE,1059.4,0.0,0.0,0.0,0.0,0.0,178295,0,0.0,0.0
2026-02-10 11:12:00,NIFTY,2026-02-10,24900,CE,1059.4,0.0,0.0,0.0,0.0,0.0,178295,0,0.0,0.0
2026-02-10 11:13:00,NIFTY,2026-02-10,24900,CE,1059.4,0.0,0.0,0.0,0.0,0.0,178295,0,0.0,0.0
2026-02-10 11:14:00,NIFTY,2026-02-10,24900,CE,1059.7,0.0,0.0,0.0,0.0,0.0,178230,65,0.0,0.0
2026-02-10 11:15:00,NIFTY,2026-02-10,24900,CE,1059.7,0.0,0.0,0.0,0.0,0.0,178230,0,0.0,0.0
2026-02-10 11:16:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,65,0.0,0.0
2026-02-10 11:17:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:18:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:19:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:20:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:21:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:22:00,NIFTY,2026-02-10,24900,CE,1059.15,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:23:00,NIFTY,2026-02-10,24900,CE,1049.0,0.0,0.0,0.0,0.0,0.0,178165,65,0.0,0.0
2026-02-10 11:24:00,NIFTY,2026-02-10,24900,CE,1047.6,0.0,0.0,0.0,0.0,0.0,178165,65,0.0,0.0
2026-02-10 11:25:00,NIFTY,2026-02-10,24900,CE,1047.6,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:26:00,NIFTY,2026-02-10,24900,CE,1047.6,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:27:00,NIFTY,2026-02-10,24900,CE,1047.6,0.0,0.0,0.0,0.0,0.0,178165,0,0.0,0.0
2026-02-10 11:28:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,390,0.0,0.0
2026-02-10 11:29:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:30:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:31:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:32:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:33:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:34:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:35:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:36:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:37:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:38:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:39:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:40:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:41:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:42:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:43:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:44:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:45:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
2026-02-10 11:46:00,NIFTY,2026-02-10,24900,CE,1050.25,0.0,0.0,0.0,0.0,0.0,178035,0,0.0,0.0
