timestamp,strategy_id,leg,decision,mode,spot,vix,pcr_oi,max_pain,max_pain_dist_pct,iv_skew_ratio,move_from_open_pct,morning_range_pct,dte,hour,minute,day_of_week,is_expiry,rule_score,ai_adj,final_score,threshold,regime,entry_premium,quantity,exit_reason,outcome_pnl,held_minutes
2026-02-27T09:30:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25374.05,13.39,1.0,0.0,0.0,1.036,0.16,0.535,11,9,30,4,0,50,0,50,75,normal_range,0.0,0,,,
2026-02-27T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25361.4,13.42,1.0,0.0,0.0,1.036,0.21,0.535,11,9,35,4,0,50,0,50,75,normal_range,0.0,0,,,
2026-02-27T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25373.85,13.4,1.0,0.0,0.0,1.036,0.161,0.568,11,9,40,4,0,50,0,50,75,normal_range,0.0,0,,,
2026-02-27T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25354.95,13.49,1.0,0.0,0.0,1.036,0.235,0.231,11,9,45,4,0,70,0,70,75,normal_range,0.0,0,,,
2026-02-27T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25339.6,13.54,1.0,0.0,0.0,1.036,0.295,0.265,11,9,50,4,0,70,0,70,75,normal_range,0.0,0,,,
2026-02-27T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25344.75,13.5,1.0,0.0,0.0,1.036,0.275,0.31,11,9,55,4,0,57,0,57,75,normal_range,0.0,0,,,
2026-02-27T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25331.4,13.54,1.0,0.0,0.0,1.036,0.328,0.211,11,10,0,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:05:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25320.6,13.52,1.0,0.0,0.0,1.036,0.37,0.229,11,10,5,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:10:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25325.85,13.5,1.0,0.0,0.0,1.036,0.35,0.241,11,10,10,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:15:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25316.25,13.57,1.0,0.0,0.0,1.036,0.387,0.186,11,10,15,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:20:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25297.6,13.59,1.0,0.0,0.0,1.036,0.461,0.192,11,10,20,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:25:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25326.45,13.5,1.0,0.0,0.0,1.036,0.347,0.188,11,10,25,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:30:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25319.9,13.5,1.0,0.0,0.0,1.036,0.373,0.136,11,10,30,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25333.05,13.4,1.0,0.0,0.0,1.036,0.321,0.147,11,10,35,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:36:00+05:30,portfolio_replay,PREMIUM,ENTER,iron_condor,25338.9,13.42,1.0,0.0,0.0,1.036,0.298,0.147,11,10,36,4,0,70,0,70,65,normal_range,34.23,75,,,
2026-02-27T15:15:00+05:30,portfolio_replay,PREMIUM,EXIT,iron_condor,25173.75,13.73,1.0,0.0,0.0,1.036,0.948,0.666,11,15,15,4,0,0,0,0,0,normal_range,0.0,0,Time exit,-234.0,279
2026-02-27T09:30:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25374.05,13.39,1.0,0.0,0.0,1.036,0.16,0.535,11,9,30,4,0,50,0,50,75,normal_range,0.0,0,,,
2026-02-27T09:35:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25361.4,13.42,1.0,0.0,0.0,1.036,0.21,0.535,11,9,35,4,0,50,0,50,75,normal_range,0.0,0,,,
2026-02-27T09:40:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25373.85,13.4,1.0,0.0,0.0,1.036,0.161,0.568,11,9,40,4,0,50,0,50,75,normal_range,0.0,0,,,
2026-02-27T09:45:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25354.95,13.49,1.0,0.0,0.0,1.036,0.235,0.231,11,9,45,4,0,70,0,70,75,normal_range,0.0,0,,,
2026-02-27T09:50:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25339.6,13.54,1.0,0.0,0.0,1.036,0.295,0.265,11,9,50,4,0,70,0,70,75,normal_range,0.0,0,,,
2026-02-27T09:55:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25344.75,13.5,1.0,0.0,0.0,1.036,0.275,0.31,11,9,55,4,0,57,0,57,75,normal_range,0.0,0,,,
2026-02-27T10:00:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25331.4,13.54,1.0,0.0,0.0,1.036,0.328,0.211,11,10,0,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:05:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25320.6,13.52,1.0,0.0,0.0,1.036,0.37,0.229,11,10,5,4,0,63,0,63,65,normal_range,0.0,0,,,
2026-02-27T10:10:00+05:30,portfolio_replay,PREMIUM,SKIP,idle,25325.85,13.5,1.0,0.0,0.0,1.036,0.35,0.241,11,10,10,4,0,63,0,63,65,normal_range,0.0,0,,,
