timestamp,strategy_id,leg,decision,mode,spot,vix,pcr_oi,max_pain,max_pain_dist_pct,iv_skew_ratio,move_from_open_pct,morning_range_pct,dte,hour,minute,day_of_week,is_expiry,rule_score,ai_adj,final_score,threshold,regime,entry_premium,quantity,exit_reason,outcome_pnl,held_minutes
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,normal_range,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,normal_range,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,conflicted,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,conflicted,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,conflicted,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,conflicted,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
2025-09-15T09:30:00+05:30,portfolio_hist,PREMIUM,ENTER,iron_condor,25105.8,14.5,1.0,0.0,0.0,1.036,0.005,0.132,1,9,30,0,0,95,0,95,75,conflicted,27.49,75,,,
2025-09-15T11:54:00+05:30,portfolio_hist,PREMIUM,EXIT,iron_condor,25102.8,14.5,1.0,0.0,0.0,1.036,0.017,0.082,1,11,54,0,0,0,0,0,0,conflicted,0.0,0,Profit target: premium decayed 60.3%,1242.75,144
