time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22350.0,CE,1463.45,0.0,1.0,0.0,0.0,0.0,1560,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22350.0,PE,23.6,0.302,-0.0549,0.000111,-7.6562,3.6682,157365,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22400.0,CE,1468.65,0.0,1.0,0.0,0.0,0.0,18005,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22400.0,PE,25.35,0.2984,-0.059,0.000119,-7.9969,3.8805,953810,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22450.0,CE,1482.9,0.3598,0.8961,0.000152,-19.1235,5.9574,1560,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22450.0,PE,28.8,0.2986,-0.0657,0.00013,-8.699,4.2219,331955,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22500.0,CE,1372.55,0.0,1.0,0.0,0.0,0.0,136500,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22500.0,PE,31.0,0.2952,-0.0706,0.000139,-9.0842,4.4642,2854995,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22550.0,CE,1325.45,0.1838,0.988,5.2e-05,-5.6212,1.0345,975,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22550.0,PE,33.75,0.2926,-0.0765,0.000149,-9.5575,4.7439,134615,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22600.0,CE,1281.1,0.2119,0.9703,9.7e-05,-7.5663,2.2304,16315,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22600.0,PE,36.75,0.2899,-0.0828,0.000159,-10.0467,5.0372,932880,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22650.0,CE,1191.9,0.0,1.0,0.0,0.0,0.0,1560,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22650.0,PE,39.8,0.2869,-0.0893,0.00017,-10.5088,5.3305,145600,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22700.0,CE,1191.05,0.2302,0.945,0.000146,-10.1298,3.6713,34970,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22700.0,PE,43.75,0.285,-0.0972,0.000183,-11.0985,5.6736,872885,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22750.0,CE,1136.3,0.2083,0.9542,0.00014,-8.8705,3.1753,6760,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22750.0,PE,49.15,0.2849,-0.107,0.000196,-11.8898,6.0869,188760,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22800.0,CE,1088.6,0.2072,0.9473,0.000157,-9.3789,3.5508,50635,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22800.0,PE,54.0,0.2832,-0.1162,0.000209,-12.5198,6.4574,1916525,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22850.0,CE,1044.1,0.2131,0.9334,0.000184,-10.5634,4.2679,5070,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22850.0,PE,58.15,0.2798,-0.1247,0.000223,-12.9809,6.7869,216580,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22900.0,CE,1002.2,0.2217,0.9151,0.000212,-12.1181,5.1318,38545,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22900.0,PE,62.65,0.2764,-0.1339,0.000237,-13.4466,7.1281,1034085,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22950.0,CE,951.6,0.2116,0.9135,0.000226,-11.8674,5.2078,7605,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,22950.0,PE,66.6,0.2717,-0.1426,0.000251,-13.7806,7.4428,259935,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23000.0,CE,914.3,0.2245,0.888,0.000257,-13.9731,6.29,583960,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23000.0,PE,73.9,0.271,-0.1554,0.000267,-14.5308,7.8822,4204915,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23050.0,CE,863.05,0.2131,0.8861,0.000274,-13.5739,6.3652,7150,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23050.0,PE,79.75,0.2677,-0.1668,0.000283,-15.0036,8.2543,226265,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23100.0,CE,828.5,0.2256,0.858,0.000302,-15.7259,7.4215,59280,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23100.0,PE,88.1,0.2667,-0.181,0.000299,-15.7192,8.6945,1357200,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23150.0,CE,776.1,0.2123,0.8561,0.000323,-15.1172,7.4857,10140,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23150.0,PE,96.7,0.2652,-0.1956,0.000315,-16.3665,9.1201,183625,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23200.0,CE,747.8,0.2287,0.8215,0.000346,-17.69,8.6187,106795,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23200.0,PE,104.95,0.2627,-0.2101,0.000332,-16.8768,9.5175,1486030,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23250.0,CE,715.75,0.2374,0.7947,0.000363,-19.4162,9.3887,11375,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23250.0,PE,113.95,0.2602,-0.2255,0.00035,-17.374,9.9146,217945,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23300.0,CE,669.3,0.2295,0.783,0.000388,-19.3503,9.6983,139035,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23300.0,PE,123.5,0.2576,-0.2417,0.000367,-17.8267,10.3034,1140945,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23350.0,CE,628.4,0.2268,0.7653,0.00041,-19.8028,10.1403,24115,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23350.0,PE,135.0,0.2561,-0.2597,0.000383,-18.3617,10.7028,185575,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23400.0,CE,592.9,0.2283,0.7424,0.000428,-20.6638,10.6578,139490,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23400.0,PE,145.45,0.2528,-0.2772,0.000401,-18.6776,11.0608,793585,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23450.0,CE,551.2,0.2232,0.7245,0.000453,-20.7872,11.0279,34775,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23450.0,PE,158.95,0.2515,-0.2971,0.000417,-19.1467,11.4302,347555,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23500.0,CE,515.95,0.223,0.7011,0.000471,-21.3641,11.4609,578695,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23500.0,PE,171.65,0.2487,-0.3169,0.000434,-19.4104,11.7592,2514265,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23550.0,CE,483.3,0.224,0.6761,0.000486,-21.9893,11.8672,91130,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23550.0,PE,186.15,0.2467,-0.338,0.000449,-19.6863,12.0709,294255,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23600.0,CE,447.05,0.221,0.653,0.000506,-22.1475,12.1918,620295,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23600.0,PE,202.05,0.2449,-0.3601,0.000463,-19.9251,12.3541,1336400,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23650.0,CE,415.1,0.2206,0.6273,0.00052,-22.4758,12.4956,176605,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23650.0,PE,217.15,0.2416,-0.3824,0.000478,-19.9492,12.5955,342875,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23700.0,CE,384.3,0.22,0.6011,0.000531,-22.7066,12.747,810745,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23700.0,PE,235.95,0.2404,-0.4063,0.000489,-20.0913,12.8071,1799070,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23750.0,CE,355.45,0.2199,0.5742,0.00054,-22.8914,12.9438,301405,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23750.0,PE,253.9,0.2377,-0.4303,0.000501,-20.0021,12.9711,400660,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23800.0,CE,323.55,0.2165,0.5476,0.000554,-22.6657,13.0788,1445340,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23800.0,PE,274.9,0.2363,-0.4554,0.000508,-19.9592,13.09,2423460,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23850.0,CE,297.0,0.2161,0.5197,0.000558,-22.6279,13.1563,726635,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23850.0,PE,292.9,0.2317,-0.4807,0.000521,-19.5227,13.1571,746655,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23900.0,CE,269.95,0.2143,0.4917,0.000564,-22.3544,13.1696,1609075,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23900.0,PE,316.65,0.2305,-0.5069,0.000524,-19.3106,13.1705,1480635,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23950.0,CE,244.15,0.2124,0.4632,0.000567,-21.9662,13.1164,232505,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,23950.0,PE,342.4,0.2299,-0.5331,0.000524,-19.054,13.1272,234780,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24000.0,CE,217.8,0.2089,0.4339,0.00057,-21.3257,12.9911,2553265,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24000.0,PE,367.2,0.2275,-0.5598,0.000525,-18.5372,13.0243,1285700,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24050.0,CE,195.1,0.2071,0.4049,0.000567,-20.7421,12.7961,228215,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24050.0,PE,395.3,0.2267,-0.586,0.000521,-18.0729,12.8648,51480,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24100.0,CE,172.95,0.2046,0.3755,0.000562,-19.9844,12.5253,793260,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24100.0,PE,422.55,0.2241,-0.613,0.000517,-17.3483,12.6403,199550,0,0.0,0.0
2026-04-14T09:15:46.400430+05:30,NIFTY,2026-04-21,24150.0,CE,153.4,0.2029,0.3468,0.000551,-19.2213,12.1887,202150,0,0.0,0.0
