time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,20850.0,CE,1715.0,0.0,1.0,0.0,0.0,0.0,390,0,1721.95,2761.4
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,20850.0,PE,8.9,0.4406,-0.02,4.1e-05,-5.6786,1.3093,545285,79820,8.8,8.9
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,20900.0,CE,1747.05,0.0,1.0,0.0,0.0,0.0,65,0,1677.0,2708.1
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,20900.0,PE,9.3,0.4353,-0.021,4.3e-05,-5.851,1.3659,350415,154050,9.3,9.4
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,20950.0,CE,2533.45,1.084,0.8016,9.5e-05,-84.7868,7.5385,195,0,1630.9,2344.1
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,20950.0,PE,9.8,0.4302,-0.0222,4.5e-05,-6.0656,1.4333,323245,49920,9.8,9.95
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21000.0,CE,1942.4,0.0,1.0,0.0,0.0,0.0,406380,0,2102.75,2159.55
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21000.0,PE,10.3,0.4248,-0.0235,4.8e-05,-6.2734,1.5016,5890705,418730,10.3,10.35
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21050.0,CE,2097.45,0.0,1.0,0.0,0.0,0.0,130,0,1853.4,2110.15
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21050.0,PE,10.9,0.4199,-0.025,5.1e-05,-6.521,1.5799,108875,60320,10.85,10.9
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21100.0,CE,1550.0,0.0,1.0,0.0,0.0,0.0,130,0,1953.1,2182.75
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21100.0,PE,11.45,0.4144,-0.0264,5.4e-05,-6.7374,1.6545,541190,125580,11.45,11.55
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21150.0,CE,2001.4,0.3728,0.9816,4.5e-05,-8.5124,1.2184,130,0,1362.55,2126.65
2026-03-25T09:15:57.803265+05:30,NIFTY,2026-03-30,21150.0,PE,12.15,0.4096,-0.0281,5.8e-05,-7.0139,1.7431,119925,27170,12.05,12.15
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,20850.0,CE,1715.0,0.0,1.0,0.0,0.0,0.0,390,0,1744.15,2740.8
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,20850.0,PE,8.8,0.444,-0.0196,4e-05,-5.6433,1.2909,542035,112905,8.8,8.9
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,20900.0,CE,1747.05,0.0,1.0,0.0,0.0,0.0,65,0,1702.4,2691.2
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,20900.0,PE,9.35,0.4396,-0.0209,4.2e-05,-5.8906,1.3617,379015,205400,9.3,9.35
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,20950.0,CE,2533.45,1.0484,0.8115,9.5e-05,-79.8295,7.3171,195,0,1650.3,2326.55
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,20950.0,PE,9.75,0.4337,-0.0219,4.5e-05,-6.057,1.4194,330395,74620,9.75,9.85
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,21000.0,CE,1942.4,0.0,1.0,0.0,0.0,0.0,406380,0,2137.75,2188.9
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,21000.0,PE,10.15,0.4278,-0.023,4.7e-05,-6.2185,1.478,5943355,813410,10.15,10.25
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,21050.0,CE,2097.45,0.0,1.0,0.0,0.0,0.0,130,0,1869.3,2147.6
2026-03-25T09:16:57.809595+05:30,NIFTY,2026-03-30,21050.0,PE,10.75,0.4229,-0.0245,5e-05,-6.469,1.5558,121745,101335,10.75,10.85
