time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22450.0,CE,1599.65,0.0,1.0,0.0,0.0,0.0,2015,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22450.0,PE,19.95,0.2577,-0.0464,9.5e-05,-4.7615,3.8651,42640,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22500.0,CE,1599.5,0.2022,0.9806,5.9e-05,-6.1185,1.8819,92170,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22500.0,PE,21.0,0.2537,-0.0491,0.000101,-4.9045,4.0476,911820,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22550.0,CE,1538.6,0.0,1.0,0.0,0.0,0.0,975,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22550.0,PE,23.45,0.2529,-0.0542,0.000109,-5.2773,4.3746,37180,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22600.0,CE,1502.4,0.2032,0.9728,7.8e-05,-6.7337,2.4955,11700,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22600.0,PE,24.2,0.2478,-0.0566,0.000115,-5.3491,4.5312,470925,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22650.0,CE,1384.0,0.0,1.0,0.0,0.0,0.0,1755,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22650.0,PE,27.0,0.247,-0.0624,0.000125,-5.7421,4.8875,75920,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22700.0,CE,1404.0,0.1965,0.968,9.2e-05,-7.0053,2.8593,30030,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22700.0,PE,30.05,0.246,-0.0685,0.000135,-6.1458,5.2583,273520,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22750.0,CE,1272.4,0.0,1.0,0.0,0.0,0.0,4680,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22750.0,PE,35.6,0.2489,-0.0783,0.000148,-6.8771,5.822,53885,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22800.0,CE,1311.05,0.204,0.951,0.000125,-8.2527,4.0368,36140,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22800.0,PE,33.55,0.2381,-0.0773,0.000153,-6.5052,5.7687,410410,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22850.0,CE,1215.0,0.0,1.0,0.0,0.0,0.0,3510,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22850.0,PE,35.85,0.2348,-0.0828,0.000163,-6.7393,6.0725,47515,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22900.0,CE,1220.0,0.2094,0.9315,0.000158,-9.569,5.2585,35945,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22900.0,PE,38.5,0.2316,-0.0889,0.000174,-7.0003,6.4042,300040,0,0.0,0.0
2026-04-11T09:15:24.549803+05:30,NIFTY,2026-04-21,22950.0,CE,1150.0,0.1499,0.976,9.5e-05,-5.9664,2.2481,7995,0,0.0,0.0
