time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20750.0,CE,1678.0,0.0,1.0,0.0,0.0,0.0,130,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20750.0,PE,6.5,0.4187,-0.0178,4.4e-05,-5.3729,1.0417,347620,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20800.0,CE,1810.0,0.0,1.0,0.0,0.0,0.0,130,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20800.0,PE,7.0,0.4138,-0.0192,4.8e-05,-5.6658,1.1118,1999270,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20850.0,CE,1853.35,0.0,1.0,0.0,0.0,0.0,130,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20850.0,PE,7.45,0.4081,-0.0205,5.1e-05,-5.9166,1.1777,590525,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20900.0,CE,1322.25,0.0,1.0,0.0,0.0,0.0,260,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20900.0,PE,7.95,0.4025,-0.022,5.5e-05,-6.189,1.2494,2070510,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20950.0,CE,1659.05,0.0,1.0,0.0,0.0,0.0,130,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,20950.0,PE,8.75,0.3989,-0.0242,6e-05,-6.6296,1.3511,637520,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21000.0,CE,1697.7,0.0,1.0,0.0,0.0,0.0,694850,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21000.0,PE,9.55,0.3947,-0.0264,6.5e-05,-7.0507,1.4528,8614060,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21050.0,CE,1900.0,0.869,0.8132,0.00013,-72.5294,6.3846,325,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21050.0,PE,10.55,0.3913,-0.029,7.1e-05,-7.5645,1.5729,487305,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21100.0,CE,1611.05,0.0,1.0,0.0,0.0,0.0,715,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21100.0,PE,11.35,0.386,-0.0313,7.7e-05,-7.9455,1.6753,1504490,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21150.0,CE,1416.85,0.0,1.0,0.0,0.0,0.0,195,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21150.0,PE,12.45,0.3821,-0.0342,8.4e-05,-8.4662,1.8044,475735,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21200.0,CE,1481.9,0.0,1.0,0.0,0.0,0.0,1300,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21200.0,PE,13.45,0.377,-0.0371,9e-05,-8.9097,1.9253,1898065,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21250.0,CE,1049.4,0.0,1.0,0.0,0.0,0.0,520,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21250.0,PE,14.7,0.3727,-0.0404,9.8e-05,-9.453,2.0673,821535,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21300.0,CE,1377.1,0.0,1.0,0.0,0.0,0.0,1430,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21300.0,PE,16.3,0.3695,-0.0446,0.000107,-10.1314,2.2364,2005965,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21350.0,CE,1309.0,0.0,1.0,0.0,0.0,0.0,585,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21350.0,PE,17.95,0.3657,-0.0489,0.000116,-10.7918,2.4082,836745,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21400.0,CE,1316.25,0.0,1.0,0.0,0.0,0.0,12350,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21400.0,PE,19.85,0.3622,-0.0537,0.000127,-11.5199,2.5968,1984255,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21450.0,CE,1249.3,0.0,1.0,0.0,0.0,0.0,2470,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21450.0,PE,22.15,0.3595,-0.0594,0.000138,-12.3665,2.8107,935025,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21500.0,CE,1224.45,0.0,1.0,0.0,0.0,0.0,266630,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21500.0,PE,24.7,0.3567,-0.0656,0.000151,-13.2525,3.0374,6597565,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21550.0,CE,1195.4,0.313,0.9499,0.000139,-13.5169,2.4557,7475,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21550.0,PE,27.45,0.3537,-0.0723,0.000164,-14.1488,3.2726,487760,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21600.0,CE,1128.75,0.0,1.0,0.0,0.0,0.0,27690,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21600.0,PE,29.8,0.3487,-0.0784,0.000177,-14.8314,3.4822,3048435,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21650.0,CE,1077.3,0.0,1.0,0.0,0.0,0.0,11245,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21650.0,PE,33.6,0.347,-0.0871,0.000192,-15.9592,3.7681,903565,0,0.0,0.0
2026-04-03T09:15:01.742338+05:30,NIFTY,2026-04-07,21700.0,CE,1036.5,0.2381,0.9695,0.000122,-8.9051,1.6397,33280,0,0.0,0.0
