time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22150.0,CE,1186.85,0.6968,0.7628,0.000212,-78.3266,6.473,5720,0,875.95,1145.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22150.0,PE,35.8,0.3684,-0.0972,0.000223,-21.668,3.6007,441870,269100,35.9,36.05
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22200.0,CE,977.35,0.4155,0.8627,0.000252,-35.4954,4.6007,81185,520,952.9,962.0
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22200.0,PE,39.7,0.3634,-0.1071,0.000242,-22.92,3.8636,1625195,254020,39.6,39.7
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22250.0,CE,1103.1,0.6951,0.7378,0.000224,-82.0951,6.8228,15600,0,866.55,1005.95
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22250.0,PE,44.2,0.3608,-0.1177,0.000261,-24.3243,4.1336,359515,124410,44.1,44.2
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22300.0,CE,870.65,0.3635,0.8668,0.000283,-30.9727,4.5063,226980,1040,865.85,873.3
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22300.0,PE,48.8,0.3563,-0.1289,0.000282,-25.5864,4.4062,2152020,382395,48.65,48.8
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22350.0,CE,851.0,0.4081,0.8247,0.000302,-40.2625,5.4066,29445,130,818.85,833.1
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22350.0,PE,54.2,0.3526,-0.1416,0.000304,-26.973,4.6989,694265,129740,54.2,54.45
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22400.0,CE,789.35,0.3693,0.8317,0.000325,-35.9473,5.2669,145405,3185,781.6,787.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22400.0,PE,60.15,0.3488,-0.1554,0.000327,-28.3586,4.999,2359045,302250,60.0,60.15
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22450.0,CE,911.1,0.6201,0.7083,0.000264,-77.2694,7.1897,62075,0,730.2,749.75
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22450.0,PE,67.4,0.3463,-0.1711,0.00035,-29.9461,5.3227,779545,172055,67.15,67.35
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22500.0,CE,699.1,0.3568,0.8028,0.000372,-37.9949,5.8145,1436890,14365,697.55,700.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22500.0,PE,73.75,0.3402,-0.1863,0.000376,-31.0029,5.6159,6231485,1557660,73.4,73.6
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22550.0,CE,678.1,0.3856,0.7663,0.000379,-44.504,6.4161,118040,195,651.05,660.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22550.0,PE,82.4,0.3382,-0.2042,0.0004,-32.5417,5.9371,468845,203970,82.1,82.35
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22600.0,CE,612.7,0.3403,0.7734,0.000422,-39.0918,6.3081,497575,5200,610.45,614.25
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22600.0,PE,90.5,0.3332,-0.2221,0.000426,-33.6308,6.2354,2526940,396110,90.95,91.15
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22650.0,CE,577.4,0.3458,0.7471,0.000441,-41.7946,6.6959,136760,65,571.0,578.0
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22650.0,PE,100.15,0.3288,-0.2425,0.000454,-34.7889,6.5475,562575,208520,99.8,100.15
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22700.0,CE,532.85,0.332,0.7328,0.000473,-41.2673,6.8896,653120,14300,532.05,534.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22700.0,PE,110.25,0.325,-0.263,0.000479,-35.837,6.8348,2253095,548925,110.05,110.3
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22750.0,CE,502.3,0.3406,0.7029,0.000485,-44.18,7.2509,216125,1625,494.1,497.05
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22750.0,PE,121.45,0.32,-0.286,0.000507,-36.7002,7.1232,757445,237445,121.15,121.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22800.0,CE,456.95,0.3237,0.6868,0.000523,-43.0038,7.4231,998725,27430,456.35,456.85
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22800.0,PE,134.35,0.3173,-0.31,0.000531,-37.6805,7.3895,2955745,660010,133.85,134.2
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22850.0,CE,423.45,0.3248,0.6584,0.00054,-44.4475,7.688,113945,5330,420.5,421.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22850.0,PE,147.3,0.3124,-0.3351,0.000557,-38.2263,7.6319,536055,222170,147.2,147.45
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22900.0,CE,385.2,0.315,0.6354,0.00057,-44.0564,7.8705,904085,49595,384.45,385.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22900.0,PE,163.0,0.3095,-0.3625,0.000578,-38.8844,7.8552,2090985,504465,162.65,163.1
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22950.0,CE,351.45,0.3123,0.6061,0.000588,-44.5578,8.0587,158990,23335,351.5,352.1
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,22950.0,PE,178.2,0.3043,-0.3904,0.000602,-39.0101,8.0392,674635,261690,178.05,178.35
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23000.0,CE,318.5,0.3062,0.5786,0.00061,-44.3131,8.1938,3035365,286065,319.4,319.75
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23000.0,PE,195.7,0.3003,-0.4201,0.000622,-39.0802,8.1883,7191875,1268475,195.35,195.85
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23050.0,CE,288.9,0.3037,0.5481,0.000622,-44.3701,8.2958,344500,138645,287.9,288.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23050.0,PE,216.4,0.2983,-0.4512,0.000634,-39.1986,8.294,793325,406055,215.95,216.4
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23100.0,CE,259.65,0.302,0.5148,0.00063,-44.2523,8.3496,826150,509535,259.15,259.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23100.0,PE,235.75,0.291,-0.4851,0.000654,-38.2993,8.3495,1805375,944645,235.55,235.95
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23150.0,CE,231.1,0.2951,0.4847,0.000645,-43.1694,8.3504,379860,602875,230.85,231.15
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23150.0,PE,259.4,0.2896,-0.5169,0.000657,-37.9551,8.3483,989300,879580,258.35,258.85
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23200.0,CE,205.55,0.2919,0.452,0.000648,-42.3189,8.2961,1743820,822185,206.2,206.6
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23200.0,PE,282.25,0.2844,-0.5507,0.000664,-36.7918,8.2884,3294005,1147770,281.1,281.8
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23250.0,CE,180.7,0.2875,0.4187,0.000649,-41.0249,8.1822,628615,272350,180.4,180.75
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23250.0,PE,308.15,0.2821,-0.5831,0.000661,-35.7881,8.1747,1036620,303420,308.0,308.75
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23300.0,CE,159.9,0.286,0.3861,0.000639,-39.8814,8.0138,2626975,720460,159.45,159.65
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23300.0,PE,337.3,0.2791,-0.618,0.000652,-34.3476,7.9875,2950740,963300,336.55,337.25
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23350.0,CE,138.15,0.2812,0.3524,0.00063,-37.9915,7.7779,1012505,321620,139.05,139.35
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23350.0,PE,365.3,0.2737,-0.6529,0.000644,-32.3203,7.7347,791765,173030,364.9,366.1
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23400.0,CE,120.4,0.2794,0.3206,0.000612,-36.3089,7.497,2707965,517920,120.2,120.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23400.0,PE,395.25,0.2701,-0.6854,0.000628,-30.3678,7.4372,2034500,346710,395.5,396.85
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23450.0,CE,104.0,0.2786,0.2886,0.000585,-34.4645,7.1524,925600,250055,103.65,103.9
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23450.0,PE,428.1,0.2631,-0.723,0.000608,-27.4651,7.0131,597285,71045,428.7,429.7
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23500.0,CE,88.35,0.2738,0.2586,0.000564,-32.0499,6.7754,4714905,698360,88.25,88.45
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23500.0,PE,464.2,0.2651,-0.7485,0.000574,-26.0934,6.6771,2399085,188760,464.1,465.65
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23550.0,CE,75.3,0.272,0.2301,0.000533,-29.8409,6.3619,592865,189800,76.05,76.3
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23550.0,PE,502.2,0.2643,-0.7765,0.00054,-24.0336,6.258,252590,42900,501.9,504.0
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23600.0,CE,63.75,0.2702,0.2032,0.000499,-27.551,5.921,1761955,503815,63.5,63.7
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23600.0,PE,537.85,0.2572,-0.8088,0.000506,-20.7724,5.7068,519870,31070,540.2,542.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23650.0,CE,54.15,0.2695,0.1791,0.000463,-25.3932,5.4788,515450,231855,54.0,54.15
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23650.0,PE,571.9,0.2429,-0.8466,0.000465,-16.2094,4.9572,146835,2990,577.2,582.3
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23700.0,CE,45.15,0.2677,0.1557,0.000426,-23.02,5.0066,2505035,656695,45.45,45.6
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23700.0,PE,620.45,0.2515,-0.8605,0.000422,-15.559,4.6506,560430,14690,617.0,621.1
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23750.0,CE,37.85,0.2671,0.1353,0.000389,-20.864,4.5544,711230,272480,37.85,38.0
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23750.0,PE,642.6,0.1977,-0.9322,0.000316,-4.7869,2.7436,138125,3445,659.65,665.4
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23800.0,CE,31.7,0.2673,0.1169,0.000351,-18.8403,4.1134,2884570,799695,31.8,31.9
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23800.0,PE,707.2,0.2471,-0.9015,0.000335,-10.8414,3.6356,759070,22490,705.2,708.4
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23850.0,CE,26.45,0.2667,0.1008,0.000316,-16.8833,3.6983,668720,381095,26.45,26.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23850.0,PE,753.55,0.2576,-0.9067,0.000309,-10.8306,3.4927,167115,845,741.85,752.7
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23900.0,CE,22.2,0.2674,0.0869,0.000282,-15.153,3.3144,2057705,400790,22.3,22.4
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23900.0,PE,790.65,0.2107,-0.9587,0.0002,-2.1094,1.853,283075,2275,793.95,799.5
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23950.0,CE,19.0,0.2704,0.0755,0.000251,-13.7653,2.9809,774800,529165,19.1,19.2
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,23950.0,PE,702.55,0.0,-1.0,0.0,0.0,0.0,53690,0,769.35,858.65
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24000.0,CE,15.8,0.2701,0.0646,0.000223,-12.1873,2.6446,7703135,1138215,15.85,15.9
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24000.0,PE,888.15,0.2277,-0.9643,0.000165,-1.7965,1.6441,2622710,10270,888.15,891.8
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24050.0,CE,13.15,0.2713,0.055,0.000196,-10.7814,2.3312,754195,203775,13.25,13.35
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24050.0,PE,794.4,0.0,-1.0,0.0,0.0,0.0,40690,0,864.05,952.3
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24100.0,CE,11.1,0.2726,0.0474,0.000173,-9.6054,2.0687,2208050,395525,11.05,11.15
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24100.0,PE,979.0,0.0,-1.0,0.0,0.0,0.0,156195,130,980.9,989.85
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24150.0,CE,9.55,0.2754,0.0412,0.000153,-8.6671,1.8491,831935,251030,9.5,9.55
2026-03-27T09:15:27.217292+05:30,NIFTY,2026-03-30,24150.0,PE,882.25,0.0,-1.0,0.0,0.0,0.0,78910,0,821.65,1046.85
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22150.0,CE,1186.85,0.7678,0.7309,0.000206,-91.2641,6.8975,5720,0,912.0,1122.85
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22150.0,PE,43.05,0.3731,-0.1122,0.000245,-24.2859,3.9862,595140,581295,43.05,43.15
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22200.0,CE,925.8,0.3974,0.86,0.000268,-34.4449,4.6528,81575,2665,918.85,922.7
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22200.0,PE,47.6,0.3697,-0.1228,0.000263,-25.6297,4.2486,1761240,811980,46.95,47.15
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22250.0,CE,1103.1,0.7457,0.7145,0.000218,-91.2109,7.1013,15600,0,862.95,981.5
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22250.0,PE,53.0,0.3659,-0.1351,0.000284,-27.087,4.5411,482170,428675,53.05,53.15
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22300.0,CE,833.85,0.376,0.8443,0.000304,-34.8817,4.9965,227305,2015,834.25,836.65
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22300.0,PE,58.2,0.361,-0.1474,0.000305,-28.312,4.8161,2437045,1029860,58.3,58.4
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22350.0,CE,823.1,0.4355,0.7933,0.000314,-46.6631,5.9676,29445,1690,783.1,795.15
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22350.0,PE,64.7,0.3577,-0.1616,0.000328,-29.7914,5.1186,762840,398515,64.4,64.55
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22400.0,CE,750.35,0.3777,0.8086,0.000345,-39.2918,5.6966,144430,5785,745.65,748.95
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22400.0,PE,71.85,0.3547,-0.1769,0.00035,-31.2648,5.4238,2376270,1094600,71.05,71.2
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22450.0,CE,699.75,0.3589,0.8019,0.000371,-38.2139,5.8183,59995,2600,701.9,713.3
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22450.0,PE,79.1,0.3501,-0.1927,0.000374,-32.5192,5.7211,832130,554710,78.05,78.35
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22500.0,CE,662.95,0.3627,0.78,0.000391,-40.7243,6.1883,1474005,89960,663.9,665.65
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22500.0,PE,86.8,0.3454,-0.2094,0.000399,-33.6749,6.0137,6773195,3862430,86.85,87.0
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22550.0,CE,625.0,0.3627,0.7595,0.000411,-42.5564,6.5048,117455,3185,620.25,623.95
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22550.0,PE,96.55,0.3437,-0.2282,0.000421,-35.1691,6.3187,625235,755560,95.45,95.7
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22600.0,CE,584.55,0.3581,0.7403,0.000433,-43.5952,6.7751,502970,24375,581.3,583.0
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22600.0,PE,106.45,0.3391,-0.2484,0.000447,-36.2855,6.6192,2559440,1302795,106.35,106.5
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22650.0,CE,544.2,0.3518,0.721,0.000457,-44.2525,7.0224,136110,8320,542.45,546.85
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22650.0,PE,116.9,0.3344,-0.2694,0.000473,-37.2569,6.9022,699725,776165,117.45,117.6
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22700.0,CE,505.65,0.3467,0.6998,0.00048,-45.0012,7.2687,662740,52520,504.3,505.45
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22700.0,PE,128.35,0.3301,-0.2916,0.000498,-38.1396,7.1722,2400710,1523015,128.2,128.5
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22750.0,CE,469.45,0.3435,0.6764,0.0005,-45.8883,7.5082,216255,11375,467.5,468.9
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22750.0,PE,141.35,0.3266,-0.3153,0.000521,-39.0141,7.4278,853450,691665,140.45,140.8
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22800.0,CE,430.95,0.3359,0.6537,0.000526,-45.9711,7.7106,1018355,130260,432.2,433.25
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22800.0,PE,154.45,0.3213,-0.3402,0.000546,-39.4846,7.6593,2998450,1941810,154.45,154.85
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22850.0,CE,395.65,0.331,0.6285,0.000547,-46.289,7.9014,113945,19435,395.9,396.9
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22850.0,PE,171.35,0.3199,-0.3673,0.000563,-40.3149,7.8721,649350,715130,170.6,170.95
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22900.0,CE,363.2,0.3281,0.6014,0.000563,-46.7025,8.0669,940810,149110,362.25,363.05
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22900.0,PE,186.85,0.3159,-0.3936,0.000583,-40.5489,8.0401,2188095,1779570,184.45,184.9
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22950.0,CE,330.15,0.3225,0.5742,0.000582,-46.5062,8.1929,172120,88270,330.0,330.45
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,22950.0,PE,204.6,0.3105,-0.4237,0.000604,-40.4405,8.1847,790465,1037010,204.7,205.05
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23000.0,CE,299.65,0.3191,0.5449,0.000594,-46.4108,8.2847,3318445,1070355,300.05,300.55
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23000.0,PE,223.2,0.3061,-0.4533,0.000619,-40.1997,8.2806,7336320,4680195,221.85,222.3
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23050.0,CE,269.65,0.3138,0.5154,0.000608,-45.8015,8.3315,583960,731250,269.7,270.15
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23050.0,PE,243.1,0.3009,-0.4848,0.000634,-39.5873,8.3314,1311895,2040675,242.7,243.1
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23100.0,CE,242.4,0.3108,0.4844,0.000614,-45.2467,8.3312,1389505,1829490,243.05,243.4
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23100.0,PE,266.6,0.2988,-0.5162,0.000638,-39.1489,8.3308,2572440,3692000,264.15,264.7
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23150.0,CE,216.25,0.3068,0.4532,0.000618,-44.3047,8.2801,770380,1352065,216.05,216.25
2026-03-27T09:16:27.220422+05:30,NIFTY,2026-03-30,23150.0,PE,289.85,0.2937,-0.5494,0.000645,-38.0118,8.2736,1291745,2348255,289.35,289.95
