time,underlying,expiry,strike,option_type,ltp,iv,delta,gamma,theta,vega,oi,volume,bid_price,ask_price
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21500.0,CE,1018.82,0.1636,0.9967,2.6e-05,-4.5901,0.2369,13147,5936,1018.72,1018.92
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21500.0,PE,0.05,0.1365,-0.0006,6e-06,-0.0796,0.0481,13147,3449,0.0,0.1
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21550.0,CE,967.87,0.0,1.0,0.0,0.0,0.0,14053,6358,967.77,967.97
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21550.0,PE,0.09,0.1364,-0.001,1.1e-05,-0.1318,0.0799,14053,4765,0.04,0.14
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21600.0,CE,918.37,0.0,1.0,0.0,0.0,0.0,15022,2754,918.28,918.46
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21600.0,PE,0.16,0.1364,-0.0017,1.7e-05,-0.2145,0.1302,15022,3524,0.11,0.21
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21650.0,CE,868.96,0.1422,0.996,3.5e-05,-4.6289,0.2798,16057,4281,868.87,869.05
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21650.0,PE,0.29,0.137,-0.003,2.8e-05,-0.3526,0.2133,16057,6634,0.24,0.34
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21700.0,CE,819.3,0.1431,0.9934,5.5e-05,-4.9045,0.4329,17164,6258,819.22,819.38
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21700.0,PE,0.48,0.1367,-0.0047,4.3e-05,-0.5326,0.3235,17164,7070,0.43,0.53
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21750.0,CE,768.96,0.1245,0.9962,3.8e-05,-4.5632,0.2643,18347,3045,768.88,769.04
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21750.0,PE,0.79,0.1367,-0.0074,6.4e-05,-0.7949,0.484,18347,8490,0.74,0.84
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21800.0,CE,719.69,0.1331,0.9903,8.3e-05,-5.1537,0.6121,19612,2536,719.62,719.76
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21800.0,PE,1.28,0.1368,-0.0115,9.3e-05,-1.1621,0.7087,19612,7071,1.23,1.33
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21850.0,CE,669.59,0.1226,0.9908,8.6e-05,-5.0409,0.5832,20964,5382,669.52,669.66
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21850.0,PE,2.02,0.1368,-0.0173,0.000133,-1.6487,1.0078,20964,4816,1.97,2.07
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21900.0,CE,621.18,0.1317,0.9788,0.000164,-6.0789,1.1992,22409,3429,621.12,621.24
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21900.0,PE,3.1,0.1368,-0.0253,0.000183,-2.2675,1.3907,22409,4141,3.05,3.15
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21950.0,CE,573.66,0.1379,0.9625,0.000252,-7.3598,1.9241,23954,10452,573.6,573.72
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,21950.0,PE,4.68,0.1368,-0.0363,0.000247,-3.0499,1.876,23954,5594,4.63,4.73
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22000.0,CE,525.93,0.1376,0.948,0.000328,-8.2992,2.5046,25605,8244,525.88,525.98
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22000.0,PE,6.91,0.1368,-0.0509,0.000325,-3.9925,2.4643,25605,2572,6.86,6.96
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22050.0,CE,479.23,0.138,0.9285,0.00042,-9.4614,3.2151,27371,10974,479.18,479.28
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22050.0,PE,10.0,0.1368,-0.0698,0.000416,-5.0936,3.1557,27371,8688,9.95,10.05
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22100.0,CE,432.38,0.1351,0.9092,0.000514,-10.3417,3.8501,29257,11121,432.33,432.43
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22100.0,PE,14.15,0.1368,-0.0935,0.000518,-6.3201,3.9344,29257,5811,14.1,14.2
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22150.0,CE,388.72,0.1371,0.8769,0.000631,-11.9302,4.7987,31274,8477,388.67,388.77
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22150.0,PE,19.66,0.1368,-0.1227,0.000631,-7.6483,4.7856,31274,3147,19.61,19.71
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22200.0,CE,345.37,0.1361,0.8436,0.000748,-13.1794,5.6469,33430,15752,345.32,345.42
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22200.0,PE,26.8,0.1368,-0.1576,0.000748,-9.0182,5.6757,33430,14893,26.75,26.85
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22250.0,CE,304.68,0.1365,0.802,0.000865,-14.5868,6.5549,35734,5595,304.63,304.73
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22250.0,PE,35.84,0.1367,-0.1984,0.000865,-10.3557,6.5633,35734,3726,35.79,35.89
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22300.0,CE,266.01,0.1366,0.7553,0.000977,-15.8399,7.3996,38198,10827,265.96,266.06
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22300.0,PE,47.21,0.1369,-0.2452,0.000975,-11.6083,7.4078,38198,6146,47.16,47.26
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22350.0,CE,230.02,0.1369,0.7032,0.001073,-16.9332,8.1504,40831,14788,229.97,230.07
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22350.0,PE,60.87,0.1368,-0.2967,0.001074,-12.6393,8.149,40831,4523,60.82,60.92
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22400.0,CE,196.27,0.1366,0.6474,0.001154,-17.6892,8.7481,43645,5476,196.22,196.32
2026-04-17T11:02:16.722402+05:30,NIFTY,2026-04-21,22400.0,PE,77.32,0.1367,-0.3527,0.001153,-13.4195,8.7498,43645,12582,77.27,77.37
