date,open,high,low,close,volume,oi
2026-02-25T14:07:00+05:30,25439.1,25439.1,25430.15,25434.7,0,0
2026-02-25T14:08:00+05:30,25435.9,25449.4,25435.9,25445.25,0,0
2026-02-25T14:09:00+05:30,25444.6,25445.2,25433.8,25435.65,0,0
2026-02-25T14:10:00+05:30,25436.4,25443.9,25436.3,25443.9,0,0
2026-02-25T14:11:00+05:30,25444.35,25456.7,25443.9,25455.3,0,0
2026-02-25T14:12:00+05:30,25455.4,25464.95,25455.4,25461.1,0,0
2026-02-25T14:13:00+05:30,25462.65,25463.85,25453.65,25455.35,0,0
2026-02-25T14:14:00+05:30,25456.05,25458.85,25455.35,25457.1,0,0
2026-02-25T14:15:00+05:30,25457.3,25463.5,25454.85,25462.15,0,0
2026-02-25T14:16:00+05:30,25462.5,25466.55,25458.7,25466.55,0,0
2026-02-25T14:17:00+05:30,25466.75,25472.5,25465.05,25471.15,0,0
2026-02-25T14:18:00+05:30,25471.2,25484.45,25471.2,25483.6,0,0
2026-02-25T14:19:00+05:30,25484.1,25495.75,25484.1,25493.8,0,0
2026-02-25T14:20:00+05:30,25494.2,25496.7,25488.4,25495.0,0,0
2026-02-25T14:21:00+05:30,25496.05,25498.05,25489.8,25498.0,0,0
2026-02-25T14:22:00+05:30,25497.7,25502.45,25491.3,25491.3,0,0
2026-02-25T14:23:00+05:30,25492.45,25493.65,25486.75,25487.25,0,0
2026-02-25T14:24:00+05:30,25487.9,25488.3,25472.4,25473.0,0,0
2026-02-25T14:25:00+05:30,25473.35,25475.65,25467.95,25471.65,0,0
2026-02-25T14:26:00+05:30,25471.05,25473.6,25466.65,25469.9,0,0
2026-02-25T14:27:00+05:30,25469.35,25470.6,25457.55,25458.45,0,0
2026-02-25T14:28:00+05:30,25458.85,25459.55,25449.15,25450.75,0,0
2026-02-25T14:29:00+05:30,25450.0,25455.7,25448.55,25448.55,0,0
2026-02-25T14:30:00+05:30,25449.5,25457.95,25449.5,25457.95,0,0
2026-02-25T14:31:00+05:30,25458.4,25480.85,25458.4,25473.75,0,0
2026-02-25T14:32:00+05:30,25474.0,25476.8,25470.95,25471.75,0,0
2026-02-25T14:33:00+05:30,25471.9,25475.75,25468.7,25471.95,0,0
2026-02-25T14:34:00+05:30,25471.85,25476.85,25471.1,25475.7,0,0
2026-02-25T14:35:00+05:30,25476.35,25482.1,25474.9,25481.55,0,0
2026-02-25T14:36:00+05:30,25481.25,25481.8,25475.95,25478.3,0,0
2026-02-25T14:37:00+05:30,25479.0,25482.15,25476.9,25478.35,0,0
2026-02-25T14:38:00+05:30,25478.75,25482.6,25476.85,25479.6,0,0
2026-02-25T14:39:00+05:30,25479.35,25480.55,25475.0,25477.95,0,0
2026-02-25T14:40:00+05:30,25478.25,25478.6,25473.15,25474.3,0,0
2026-02-25T14:41:00+05:30,25473.95,25477.45,25470.25,25475.5,0,0
2026-02-25T14:42:00+05:30,25475.1,25475.75,25459.3,25460.15,0,0
2026-02-25T14:43:00+05:30,25461.2,25467.55,25457.95,25460.25,0,0
2026-02-25T14:44:00+05:30,25461.65,25471.55,25460.85,25471.45,0,0
2026-02-25T14:45:00+05:30,25471.6,25473.35,25466.65,25466.75,0,0
2026-02-25T14:46:00+05:30,25467.25,25467.65,25454.15,25457.9,0,0
2026-02-25T14:47:00+05:30,25458.65,25461.7,25455.05,25455.6,0,0
