date,open,high,low,close,volume,oi,source
2026-03-30T11:32:00+05:30,28.49,28.49,28.49,28.49,0,0,real
2026-03-30T11:33:00+05:30,28.51,28.51,28.51,28.51,0,0,real
2026-03-30T11:34:00+05:30,28.45,28.45,28.45,28.45,0,0,real
2026-03-30T11:35:00+05:30,28.34,28.34,28.34,28.34,0,0,real
2026-03-30T11:36:00+05:30,28.39,28.39,28.39,28.39,0,0,real
2026-03-30T11:37:00+05:30,28.38,28.38,28.38,28.38,0,0,real
2026-03-30T11:38:00+05:30,28.37,28.37,28.37,28.37,0,0,real
2026-03-30T11:39:00+05:30,28.41,28.41,28.41,28.41,0,0,real
2026-03-30T11:40:00+05:30,28.41,28.41,28.41,28.41,0,0,real
2026-03-30T11:41:00+05:30,28.41,28.41,28.41,28.41,0,0,real
2026-03-30T11:42:00+05:30,28.42,28.42,28.42,28.42,0,0,real
