date,open,high,low,close,volume,oi
2026-03-25T09:15:00+05:30,22638.55,22638.55,22638.55,22638.55,0,0
2026-03-25T09:16:00+05:30,22638.55,22638.55,22638.55,22638.55,0,0
2026-03-25T09:17:00+05:30,22638.6,22638.6,22638.6,22638.6,0,0
2026-03-25T09:18:00+05:30,22640.1,22640.1,22640.1,22640.1,0,0
2026-03-25T09:19:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T09:20:00+05:30,22641.45,22641.45,22641.45,22641.45,0,0
2026-03-25T09:21:00+05:30,22641.4,22641.4,22641.4,22641.4,0,0
2026-03-25T09:22:00+05:30,22640.65,22640.65,22640.65,22640.65,0,0
2026-03-25T09:23:00+05:30,22640.5,22640.5,22640.5,22640.5,0,0
2026-03-25T09:24:00+05:30,22640.3,22640.3,22640.3,22640.3,0,0
2026-03-25T09:25:00+05:30,22640.55,22640.55,22640.55,22640.55,0,0
2026-03-25T09:26:00+05:30,22640.3,22640.3,22640.3,22640.3,0,0
2026-03-25T09:27:00+05:30,22640.45,22640.45,22640.45,22640.45,0,0
2026-03-25T09:28:00+05:30,22640.65,22640.65,22640.65,22640.65,0,0
2026-03-25T09:29:00+05:30,22640.35,22640.35,22640.35,22640.35,0,0
2026-03-25T09:30:00+05:30,22640.3,22640.3,22640.3,22640.3,0,0
2026-03-25T09:31:00+05:30,22640.45,22640.45,22640.45,22640.45,0,0
2026-03-25T09:33:00+05:30,22641.0,22641.0,22641.0,22641.0,0,0
2026-03-25T09:34:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T09:35:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T09:36:00+05:30,22641.05,22641.05,22641.05,22641.05,0,0
2026-03-25T09:37:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T09:38:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T09:39:00+05:30,22641.0,22641.0,22641.0,22641.0,0,0
2026-03-25T09:40:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T09:41:00+05:30,22641.05,22641.05,22641.05,22641.05,0,0
2026-03-25T09:42:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T09:43:00+05:30,22640.6,22640.6,22640.6,22640.6,0,0
2026-03-25T09:44:00+05:30,22640.6,22640.6,22640.6,22640.6,0,0
2026-03-25T09:45:00+05:30,22640.7,22640.7,22640.7,22640.7,0,0
2026-03-25T09:46:00+05:30,22640.65,22640.65,22640.65,22640.65,0,0
2026-03-25T09:47:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T09:48:00+05:30,22640.75,22640.75,22640.75,22640.75,0,0
2026-03-25T09:49:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T09:50:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T09:51:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T09:52:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T09:53:00+05:30,22640.7,22640.7,22640.7,22640.7,0,0
2026-03-25T09:54:00+05:30,22640.6,22640.6,22640.6,22640.6,0,0
2026-03-25T09:55:00+05:30,22640.55,22640.55,22640.55,22640.55,0,0
2026-03-25T09:56:00+05:30,22640.5,22640.5,22640.5,22640.5,0,0
2026-03-25T09:57:00+05:30,22640.7,22640.7,22640.7,22640.7,0,0
2026-03-25T09:58:00+05:30,22640.7,22640.7,22640.7,22640.7,0,0
2026-03-25T09:59:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:00:00+05:30,22640.75,22640.75,22640.75,22640.75,0,0
2026-03-25T10:01:00+05:30,22641.0,22641.0,22641.0,22641.0,0,0
2026-03-25T10:02:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T10:03:00+05:30,22641.0,22641.0,22641.0,22641.0,0,0
2026-03-25T10:04:00+05:30,22640.9,22640.9,22640.9,22640.9,0,0
2026-03-25T10:05:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:06:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:07:00+05:30,22641.15,22641.15,22641.15,22641.15,0,0
2026-03-25T10:08:00+05:30,22640.75,22640.75,22640.75,22640.75,0,0
2026-03-25T10:09:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T10:10:00+05:30,22640.7,22640.7,22640.7,22640.7,0,0
2026-03-25T10:11:00+05:30,22640.75,22640.75,22640.75,22640.75,0,0
2026-03-25T10:12:00+05:30,22640.6,22640.6,22640.6,22640.6,0,0
2026-03-25T10:13:00+05:30,22640.75,22640.75,22640.75,22640.75,0,0
2026-03-25T10:14:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T10:15:00+05:30,22640.9,22640.9,22640.9,22640.9,0,0
2026-03-25T10:16:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T10:17:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T10:18:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T10:19:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:20:00+05:30,22641.0,22641.0,22641.0,22641.0,0,0
2026-03-25T10:21:00+05:30,22641.1,22641.1,22641.1,22641.1,0,0
2026-03-25T10:22:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T10:23:00+05:30,22640.95,22640.95,22640.95,22640.95,0,0
2026-03-25T10:24:00+05:30,22640.9,22640.9,22640.9,22640.9,0,0
2026-03-25T10:25:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:26:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:27:00+05:30,22640.6,22640.6,22640.6,22640.6,0,0
2026-03-25T10:28:00+05:30,22640.55,22640.55,22640.55,22640.55,0,0
2026-03-25T10:29:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T10:30:00+05:30,22640.8,22640.8,22640.8,22640.8,0,0
2026-03-25T10:31:00+05:30,22640.85,22640.85,22640.85,22640.85,0,0
2026-03-25T10:32:00+05:30,22641.1,22641.1,22641.1,22641.1,0,0
2026-03-25T10:33:00+05:30,22641.0,22641.0,22641.0,22641.0,0,0
2026-03-25T10:34:00+05:30,22641.1,22641.1,22641.1,22641.1,0,0
2026-03-25T10:35:00+05:30,22641.2,22641.2,22641.2,22641.2,0,0
2026-03-25T10:36:00+05:30,22641.2,22641.2,22641.2,22641.2,0,0
2026-03-25T10:37:00+05:30,22641.1,22641.1,22641.1,22641.1,0,0
2026-03-25T10:38:00+05:30,22641.05,22641.05,22641.05,22641.05,0,0
2026-03-25T10:39:00+05:30,22641.15,22641.15,22641.15,22641.15,0,0
2026-03-25T10:40:00+05:30,22641.05,22641.05,22641.05,22641.05,0,0
2026-03-25T10:41:00+05:30,22641.1,22641.1,22641.1,22641.1,0,0
2026-03-25T10:42:00+05:30,22641.25,22641.25,22641.25,22641.25,0,0
2026-03-25T10:43:00+05:30,22641.15,22641.15,22641.15,22641.15,0,0
2026-03-25T10:44:00+05:30,22640.9,22640.9,22640.9,22640.9,0,0
